len_1,dir_1,len_2,dir_2,len_3,dir_3,len_4,dir_4,len_5,dir_5,len_6,dir_6,len_7,dir_7,len_8,dir_8,iat_2,iat_3,iat_4,iat_5,iat_6,iat_7,iat_8,sum_len,min_len,max_len,n_fwd,n_bwd,n_small,n_large,iat_sum,iat_max,syn0,ack0,fin0,rst0,psh0,proto_tcp,port_src,port_dst,label
1492,1,1492,1,1492,1,94,-1,94,-1,1492,1,1492,1,94,-1,0.0021457672119140625,0.00095367431640625,0.015020370483398438,0.011920928955078125,0.030994415283203125,0.00095367431640625,0.009059906005859375,42152,94,1492,28,4,4,28,0.61798095703125,0.06198883056640625,0,0,0,0,0,0,1701,1701,non_streaming
1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,94,-1,94,-1,0.05984306335449219,0.06198883056640625,0.06198883056640625,0.06198883056640625,0.0021457672119140625,0.07295608520507812,0.0019073486328125,40848,94,2984,26,6,6,26,0.7398128509521484,0.07295608520507812,0,0,0,0,0,0,1701,1701,non_streaming
1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,94,-1,0.00095367431640625,0.0011920928955078125,0.05984306335449219,0.0021457672119140625,0.00095367431640625,0.00095367431640625,0.029087066650390625,37914,94,2984,24,8,8,24,0.8420944213867188,0.1220703125,0,0,0,0,0,0,1701,1701,non_streaming
1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,0.0011920928955078125,0.00095367431640625,0.05793571472167969,0.00095367431640625,0.0011920928955078125,0.05984306335449219,0.00095367431640625,38578,122,1492,26,6,6,25,4.361152648925781,3.0298233032226562,0,0,0,0,0,0,1701,1701,non_streaming
102,1,102,-1,94,1,611,1,94,-1,1492,-1,1492,-1,1492,-1,3.9288997650146484,0.9310245513916016,0.6480216979980469,3.988027572631836,14.458894729614258,0.0030994415283203125,0.010013580322265625,15303,94,1492,15,17,20,7,75.40297508239746,14.458894729614258,0,0,0,0,0,0,1701,1701,non_streaming
94,1,174,1,292,1,94,-1,1492,-1,666,-1,1492,-1,1492,-1,1.2209415435791016,0.014066696166992188,4.144906997680664,3.0050277709960938,0.03504753112792969,0.025987625122070312,0.04506111145019531,36118,94,2984,8,24,8,22,14.839887619018555,4.144906997680664,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,4476,-1,1492,-1,2984,-1,94,1,1492,-1,1492,-1,0.0591278076171875,0.00095367431640625,0.06103515625,0.00095367431640625,0.16999244689941406,0.4200935363769531,0.05888938903808594,58846,94,4476,7,25,7,25,3.3440589904785156,0.6089210510253906,0,0,0,0,0,0,1701,1701,non_streaming
2984,-1,1492,-1,1492,-1,2984,-1,1492,-1,2984,-1,1492,-1,2984,-1,0.00095367431640625,0.05817413330078125,0.00095367431640625,0.06198883056640625,0.00095367431640625,0.06103515625,0.00095367431640625,58846,94,4476,7,25,7,25,1.6770362854003906,0.7569789886474609,0,0,0,0,0,0,1701,1701,non_streaming
94,1,1492,-1,2984,-1,1492,-1,94,1,1492,-1,1492,-1,4476,-1,0.12493133544921875,0.06198883056640625,0.5211830139160156,0.18596649169921875,0.12803077697753906,0.06103515625,0.00095367431640625,66306,94,4476,7,25,7,25,2.4671554565429688,0.5211830139160156,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,2984,-1,1492,-1,2984,-1,1492,-1,1492,-1,1492,-1,2984,-1,0.06103515625,0.06103515625,0.00095367431640625,0.3039836883544922,0.06198883056640625,0.00095367431640625,0.0040531158447265625,58846,94,4476,7,25,7,25,1.4688968658447266,0.3349781036376953,0,0,0,0,0,0,1701,1701,non_streaming
2984,-1,1492,-1,1492,-1,1492,-1,2984,-1,1492,-1,2984,-1,1492,-1,0.00095367431640625,0.06103515625,0.00095367431640625,0.00095367431640625,0.0591278076171875,0.00095367431640625,0.06198883056640625,55580,94,2984,4,28,4,28,0.7441043853759766,0.0629425048828125,0,0,0,0,0,0,1701,1701,non_streaming
2984,-1,2984,-1,94,1,94,1,94,1,1492,-1,2984,-1,1492,-1,0.00095367431640625,0.02193450927734375,0.0019073486328125,0.07009506225585938,0.3991127014160156,0.06389617919921875,0.00095367431640625,50082,94,2984,9,23,9,23,1.6210079193115234,0.3991127014160156,0,0,0,0,0,0,1701,1701,non_streaming
94,1,94,1,94,1,1492,-1,2984,-1,1492,-1,4476,-1,1492,-1,0.09989738464355469,0.011920928955078125,0.7650852203369141,0.06008148193359375,0.00095367431640625,0.06103515625,0.05984306335449219,64438,94,4476,3,29,3,29,1.7399787902832031,0.7650852203369141,0,0,0,0,0,0,1701,1701,non_streaming
102,1,102,-1,94,1,611,1,94,-1,174,1,272,1,94,-1,4.127979278564453,1.0111331939697266,0.5109310150146484,4.0760040283203125,18.62812042236328,0.013828277587890625,4.342079162597656,14219,94,1492,15,17,20,6,97.34702110290527,20.5078125,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.052928924560546875,0.00095367431640625,0.05793571472167969,0.06103515625,0.6570816040039062,0.06103515625,37958,94,1492,7,25,7,25,6.705999374389648,3.3991336822509766,0,0,0,0,0,0,1701,1701,non_streaming
94,1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,94,1,1492,-1,0.4401206970214844,0.06604194641113281,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.38909912109375,0.39696693420410156,39356,94,1492,6,26,6,26,4.920005798339844,0.9539127349853516,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,94,1,94,1,1492,-1,1492,-1,0.00095367431640625,0.00095367431640625,0.06103515625,0.1709461212158203,0.1800060272216797,0.1709461212158203,0.00095367431640625,39450,94,2984,7,25,7,25,2.5968551635742188,0.49591064453125,0,0,0,0,0,0,1701,1701,non_streaming
94,1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.08177757263183594,0.06413459777832031,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.06103515625,0.0011920928955078125,36560,94,1492,8,24,8,24,2.5408267974853516,0.3650188446044922,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.0011920928955078125,0.00095367431640625,0.05793571472167969,0.00095367431640625,0.00095367431640625,0.06103515625,0.0011920928955078125,42152,94,1492,4,28,4,28,1.4481544494628906,0.4019737243652344,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.0011920928955078125,0.05888938903808594,0.00095367431640625,0.00095367431640625,0.06103515625,0.0011920928955078125,42152,94,1492,4,28,4,28,1.3689994812011719,0.35500526428222656,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,94,1,94,1,94,1,0.0021457672119140625,0.05888938903808594,0.00095367431640625,0.0021457672119140625,0.14090538024902344,0.00095367431640625,0.011205673217773438,40754,94,1492,5,27,5,27,1.2640953063964844,0.3829002380371094,0,0,0,0,0,0,1701,1701,non_streaming
94,1,1492,-1,94,1,1492,-1,1492,-1,1492,-1,94,1,1492,-1,0.1430511474609375,0.05793571472167969,0.0059604644775390625,0.0011920928955078125,0.0019073486328125,0.06198883056640625,0.00095367431640625,42246,94,2984,5,27,5,27,0.8559226989746094,0.1430511474609375,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.00095367431640625,0.06008148193359375,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.05793571472167969,46440,94,2984,2,30,2,30,1.1928081512451172,0.36907196044921875,0,0,0,0,0,0,1701,1701,non_streaming
106,1,94,1,174,1,272,1,94,-1,1492,-1,179,-1,94,-1,0.010013580322265625,2.3839473724365234,0.2219676971435547,5.1059722900390625,1.110076904296875,0.00095367431640625,0.00095367431640625,16493,94,1492,15,17,19,8,75.20198822021484,22.727012634277344,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.025987625122070312,0.021219253540039062,0.0247955322265625,0.6430149078369141,0.029087066650390625,0.00095367431640625,0.030040740966796875,39368,94,1492,6,26,6,26,7.479190826416016,2.749919891357422,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,206,-1,106,1,94,1,1492,-1,1492,-1,1492,-1,0.06389617919921875,0.0011920928955078125,1.2009143829345703,0.015974044799804688,4.121065139770508,0.04982948303222656,0.0011920928955078125,33536,94,1492,9,23,9,22,106.39095306396484,90.40093421936035,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,94,1,1492,-1,1492,-1,1492,-1,1492,-1,0.06413459777832031,0.00095367431640625,0.2598762512207031,0.3781318664550781,0.019073486328125,0.02002716064453125,0.33283233642578125,36560,94,1492,8,24,8,24,3.985166549682617,0.49805641174316406,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,94,1,1492,-1,0.6570816040039062,0.03695487976074219,0.0011920928955078125,0.03886222839355469,0.00095367431640625,0.20003318786621094,0.6139278411865234,42152,94,1492,4,28,4,28,6.930112838745117,3.320932388305664,0,0,0,0,0,0,1701,1701,non_streaming
94,1,1492,-1,1492,-1,1492,-1,1492,-1,94,1,94,1,1492,-1,0.51116943359375,0.06103515625,0.00095367431640625,0.00095367431640625,0.051975250244140625,0.21600723266601562,0.3819465637207031,35162,94,1492,9,23,9,23,5.119085311889648,0.8108615875244141,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,94,1,94,1,1492,-1,1492,-1,1492,-1,0.025033950805664062,0.0021457672119140625,0.2689361572265625,0.598907470703125,0.18095970153808594,0.029087066650390625,0.00095367431640625,37958,94,1492,7,25,7,25,3.826141357421875,0.6949901580810547,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,94,1,94,1,0.04291534423828125,0.03910064697265625,0.06890296936035156,0.031948089599609375,0.00095367431640625,0.006198883056640625,0.40984153747558594,36560,94,1492,8,24,8,24,3.4418106079101562,0.6220340728759766,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,94,1,94,1,1492,-1,1492,-1,0.00095367431640625,0.15997886657714844,0.04315376281738281,0.11801719665527344,0.6020069122314453,0.0209808349609375,0.04696846008300781,36560,94,1492,8,24,8,24,3.6211013793945312,0.682830810546875,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,94,1,1492,-1,1492,-1,1492,-1,1492,-1,94,1,0.0011920928955078125,0.053882598876953125,0.3840923309326172,0.027894973754882812,0.030994415283203125,0.00095367431640625,0.28014183044433594,36560,94,1492,8,24,8,24,3.4952163696289062,0.6639957427978516,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,94,1,1492,-1,1492,-1,94,1,0.030994415283203125,0.031948089599609375,0.0011920928955078125,0.11491775512695312,0.186920166015625,0.041961669921875,0.025987625122070312,37958,94,1492,7,25,7,25,3.7260055541992188,1.0600090026855469,0,0,0,0,0,0,1701,1701,non_streaming
102,1,102,-1,94,1,611,1,94,-1,1492,-1,1492,-1,1492,-1,3.968954086303711,1.1851787567138672,0.8289813995361328,4.06193733215332,14.36305046081543,0.014066696166992188,0.012874603271484375,15293,94,1492,15,17,20,7,87.62812614440918,21.20494842529297,0,0,0,0,0,0,1701,1701,non_streaming
174,1,292,1,94,-1,1492,-1,666,-1,1492,-1,1492,-1,1492,-1,0.247955322265625,4.251956939697266,3.351926803588867,0.0021457672119140625,0.008821487426757812,0.012159347534179688,0.02193450927734375,34720,94,2984,9,23,9,21,14.392852783203125,4.251956939697266,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,94,1,94,1,1492,-1,1492,-1,1492,-1,0.04601478576660156,0.00095367431640625,0.008106231689453125,0.2560615539550781,0.4799365997314453,0.050067901611328125,0.00095367431640625,44020,94,2984,8,24,8,24,5.5561065673828125,1.0368824005126953,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,94,1,94,1,1492,-1,1492,-1,1492,-1,2984,-1,0.05817413330078125,0.14400482177734375,0.11992454528808594,0.23102760314941406,0.06198883056640625,0.00095367431640625,0.00095367431640625,42716,94,2984,10,22,10,22,2.0241737365722656,0.23102760314941406,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,2984,-1,94,1,2984,-1,1492,-1,2984,-1,1492,-1,0.0591278076171875,0.00095367431640625,0.03910064697265625,0.02193450927734375,0.06103515625,0.00095367431640625,0.06008148193359375,61454,94,2984,3,29,3,29,1.547098159790039,0.34499168395996094,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,2984,-1,94,1,1492,-1,94,1,1492,-1,94,1,94,1,0.00095367431640625,0.04887580871582031,0.012159347534179688,0.00095367431640625,0.0,0.00095367431640625,0.2319812774658203,47192,94,2984,10,22,10,22,1.4958381652832031,0.2551078796386719,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,94,1,1492,-1,1492,-1,1492,-1,2984,-1,0.06198883056640625,0.06198883056640625,0.05507469177246094,0.05984306335449219,0.06413459777832031,0.00095367431640625,0.00095367431640625,48402,94,2984,7,25,7,25,1.7230510711669922,0.5340576171875,0,0,0,0,0,0,1701,1701,non_streaming
94,1,1492,-1,2984,-1,1492,-1,2984,-1,2984,-1,2984,-1,1492,-1,0.15807151794433594,0.06008148193359375,0.00095367431640625,0.06103515625,0.00095367431640625,0.06008148193359375,0.00095367431640625,64626,94,4476,4,28,4,28,1.007080078125,0.15807151794433594,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,2984,-1,1492,-1,1492,-1,2984,-1,1492,-1,1492,-1,2984,-1,0.00095367431640625,0.06103515625,0.35881996154785156,0.06103515625,0.00095367431640625,0.06008148193359375,0.00095367431640625,61642,94,4476,4,28,4,28,1.2288093566894531,0.35881996154785156,0,0,0,0,0,0,1701,1701,non_streaming
94,1,1492,-1,1492,-1,2984,-1,2984,-1,1492,-1,1492,-1,94,1,0.07891654968261719,0.06198883056640625,0.00095367431640625,0.06103515625,0.0011920928955078125,0.00095367431640625,0.04887580871582031,57260,94,4476,6,26,6,26,1.3079643249511719,0.21386146545410156,0,0,0,0,0,0,1701,1701,non_streaming
102,1,102,-1,94,1,611,1,94,-1,1492,-1,2984,-1,622,-1,4.122018814086914,0.7801055908203125,0.4889965057373047,3.9598941802978516,14.580011367797852,0.012159347534179688,0.010013580322265625,15387,94,2984,16,16,21,6,86.07220649719238,18.02802085876465,0,0,0,0,0,0,1701,1701,non_streaming
106,1,94,1,174,1,292,1,94,-1,1492,-1,666,-1,1492,-1,0.01811981201171875,2.341032028198242,0.22792816162109375,4.751920700073242,3.826141357421875,0.0019073486328125,0.013113021850585938,30444,94,1492,11,21,11,19,16.601085662841797,4.751920700073242,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.026941299438476562,0.029087066650390625,0.0019073486328125,0.028133392333984375,0.03600120544433594,0.0019073486328125,0.030994415283203125,46440,94,2984,2,30,2,30,0.9250640869140625,0.2651214599609375,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.0021457672119140625,0.00095367431640625,0.06103515625,0.00095367431640625,0.0019073486328125,0.00095367431640625,0.05698204040527344,36560,94,1492,8,24,8,24,1.2929439544677734,0.3039836883544922,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.00095367431640625,0.0591278076171875,0.0019073486328125,0.0011920928955078125,0.05888938903808594,0.00095367431640625,47744,1492,1492,0,32,0,32,0.6189346313476562,0.06389617919921875,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,94,1,1492,-1,94,1,1492,-1,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.03790855407714844,0.019073486328125,0.03695487976074219,0.0782012939453125,36654,94,2984,9,23,9,23,1.4259815216064453,0.3409385681152344,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.05698204040527344,0.00095367431640625,0.00095367431640625,0.06198883056640625,0.00095367431640625,0.0011920928955078125,0.05984306335449219,47744,1492,1492,0,32,0,32,0.6170272827148438,0.06198883056640625,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.0019073486328125,0.0011920928955078125,0.05888938903808594,0.00095367431640625,0.00095367431640625,0.06008148193359375,0.00095367431640625,43550,94,1492,3,29,3,29,0.9090900421142578,0.13494491577148438,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.0629425048828125,0.0019073486328125,0.0011920928955078125,0.05888938903808594,0.0019073486328125,0.0011920928955078125,0.00095367431640625,40754,94,1492,5,27,5,27,1.667022705078125,0.9019374847412109,0,0,0,0,0,0,1701,1701,non_streaming
102,1,102,-1,94,1,611,1,1492,-1,179,-1,94,-1,94,1,4.063844680786133,1.5079975128173828,0.25010108947753906,26.007890701293945,0.2930164337158203,0.15091896057128906,1.6391277313232422,18139,94,1492,16,16,20,10,108.5059642791748,29.09398078918457,0,0,0,0,0,0,1701,1701,non_streaming
94,1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.14400482177734375,0.06198883056640625,0.00095367431640625,0.0011920928955078125,0.05888938903808594,0.0019073486328125,0.0011920928955078125,42152,94,1492,4,28,4,28,1.6889572143554688,0.347137451171875,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.0011920928955078125,0.05984306335449219,0.0011920928955078125,0.00095367431640625,0.05984306335449219,0.0011920928955078125,0.00095367431640625,42152,94,1492,4,28,4,28,1.3701915740966797,0.25391578674316406,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,94,1,94,1,1492,-1,1492,-1,1492,-1,0.05793571472167969,0.0021457672119140625,0.09083747863769531,0.05412101745605469,0.3769397735595703,0.00095367431640625,0.06008148193359375,40754,94,1492,5,27,5,27,1.3430118560791016,0.3769397735595703,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,94,1,94,1,94,1,1492,-1,0.00095367431640625,0.00095367431640625,0.05793571472167969,0.049114227294921875,0.014066696166992188,0.15878677368164062,0.03218650817871094,43550,94,1492,3,29,3,29,0.8130073547363281,0.15878677368164062,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,94,1,94,1,94,1,1492,-1,1492,-1,0.05793571472167969,0.0021457672119140625,0.1659393310546875,0.1609325408935547,0.05507469177246094,0.05888938903808594,0.00095367431640625,35162,94,1492,9,23,9,23,1.6100406646728516,0.3650188446044922,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.06008148193359375,0.0019073486328125,0.0591278076171875,0.00095367431640625,0.0019073486328125,0.05698204040527344,39356,94,1492,6,26,6,26,0.8120536804199219,0.1468658447265625,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.05888938903808594,0.0021457672119140625,0.00095367431640625,0.0629425048828125,0.00095367431640625,0.0021457672119140625,0.05984306335449219,39356,94,1492,6,26,6,26,0.6248950958251953,0.0629425048828125,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.0019073486328125,0.00095367431640625,0.0591278076171875,0.0019073486328125,0.00095367431640625,0.0591278076171875,0.0019073486328125,44948,94,1492,2,30,2,30,1.1379718780517578,0.2949237823486328,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,94,1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.0011920928955078125,0.054836273193359375,0.0050067901611328125,0.0021457672119140625,0.05698204040527344,0.0019073486328125,0.00095367431640625,44948,94,1492,2,30,2,30,0.6821155548095703,0.08893013000488281,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.06198883056640625,0.06008148193359375,0.0021457672119140625,0.05698204040527344,0.00095367431640625,0.06103515625,0.00095367431640625,36560,94,1492,8,24,8,24,1.230001449584961,0.3960132598876953,0,0,0,0,0,0,1701,1701,non_streaming
94,1,94,1,94,1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.03814697265625,0.0,0.06103515625,0.0629425048828125,0.0019073486328125,0.0021457672119140625,40754,94,1492,5,27,5,27,0.5991458892822266,0.0629425048828125,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.14400482177734375,0.0629425048828125,0.00095367431640625,0.0011920928955078125,0.05888938903808594,0.00095367431640625,47744,1492,1492,0,32,0,32,0.7638931274414062,0.14400482177734375,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,2984,-1,94,1,0.0011920928955078125,0.05793571472167969,0.00095367431640625,0.00095367431640625,0.06008148193359375,0.00095367431640625,0.04792213439941406,43738,94,2984,5,27,5,27,0.9250640869140625,0.1308917999267578,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,2984,-1,1492,-1,1492,-1,0.0011920928955078125,0.00095367431640625,0.06103515625,0.00095367431640625,0.00095367431640625,0.05793571472167969,0.00095367431640625,47932,94,2984,2,30,2,30,0.6780624389648438,0.06103515625,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,94,1,1492,-1,1492,-1,0.06008148193359375,0.00095367431640625,0.06103515625,0.00095367431640625,0.03600120544433594,0.024080276489257812,0.00095367431640625,42246,94,2984,5,27,5,27,0.9109973907470703,0.15020370483398438,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,2984,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.0591278076171875,0.06198883056640625,0.00095367431640625,0.06198883056640625,0.00095367431640625,0.0591278076171875,42246,94,2984,5,27,5,27,0.96893310546875,0.12087821960449219,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,2984,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.0011920928955078125,0.05698204040527344,0.00095367431640625,0.06389617919921875,0.00095367431640625,0.0011920928955078125,46534,94,2984,3,29,3,29,0.86212158203125,0.06413459777832031,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,94,1,94,1,94,1,1492,-1,94,1,0.05793571472167969,0.00095367431640625,0.030040740966796875,0.015020370483398438,0.00095367431640625,0.014066696166992188,0.10800361633300781,35256,94,2984,10,22,10,22,1.3070106506347656,0.15497207641601562,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,2984,-1,1492,-1,2984,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.0629425048828125,0.0011920928955078125,0.05984306335449219,0.0011920928955078125,0.00095367431640625,0.00095367431640625,43832,94,2984,6,26,6,26,0.9419918060302734,0.1468658447265625,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.0011920928955078125,0.00095367431640625,0.05888938903808594,0.00095367431640625,0.0011920928955078125,0.00095367431640625,0.05888938903808594,47838,94,2984,1,31,1,31,0.5190372467041016,0.06699562072753906,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.00095367431640625,0.06198883056640625,0.00095367431640625,0.0011920928955078125,0.00095367431640625,0.05888938903808594,46440,94,2984,2,30,2,30,1.2638568878173828,0.7030963897705078,0,0,0,0,0,0,1701,1701,non_streaming
1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,1492,-1,0.00095367431640625,0.00095367431640625,0.06008148193359375,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.0591278076171875,40848,94,2984,6,26,6,26,1.0900497436523438,0.3509521484375,0,0,0,0,0,0,1701,1701,non_streaming
94,1,102,-1,102,1,94,-1,611,-1,94,1,1492,1,1492,1,21.809816360473633,3.9250850677490234,0.8950233459472656,0.7569789886474609,3.885984420776367,14.410018920898438,0.010013580322265625,27309,94,1492,22,10,12,16,57.99579620361328,21.809816360473633,0,0,0,0,0,0,1701,1701,non_streaming
94,-1,94,-1,94,-1,1492,1,1492,1,1492,1,1492,1,1492,1,0.014066696166992188,0.37097930908203125,3.317117691040039,0.041961669921875,0.4010200500488281,0.0438690185546875,0.04410743713378906,40754,94,1492,27,5,5,27,22.26400375366211,16.119956970214844,0,0,0,0,0,0,1701,1701,non_streaming
1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,0.052928924560546875,0.0019073486328125,0.00095367431640625,0.05817413330078125,0.0019073486328125,0.00095367431640625,0.00095367431640625,43550,94,1492,29,3,3,29,0.8769035339355469,0.21600723266601562,0,0,0,0,0,0,1701,1701,non_streaming
1492,1,1492,1,1492,1,1492,1,1492,1,94,-1,94,-1,1492,1,0.06413459777832031,0.0019073486328125,0.00095367431640625,0.0011920928955078125,0.08487701416015625,0.0019073486328125,0.24509429931640625,43550,94,1492,29,3,3,29,4.951000213623047,4.005908966064453,0,0,0,0,0,0,1701,1701,non_streaming
1492,1,94,-1,94,-1,1492,1,1492,1,1492,1,1492,1,1492,1,0.20885467529296875,0.015020370483398438,0.049114227294921875,0.06389617919921875,0.00095367431640625,0.00095367431640625,0.06008148193359375,46440,94,2984,30,2,2,30,0.8349418640136719,0.20885467529296875,0,0,0,0,0,0,1701,1701,non_streaming
94,-1,94,-1,1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,0.0030994415283203125,0.02384185791015625,0.1552104949951172,0.0629425048828125,0.00095367431640625,0.00095367431640625,0.0591278076171875,46440,94,2984,30,2,2,30,0.7989406585693359,0.1552104949951172,0,0,0,0,0,0,1701,1701,non_streaming
94,-1,94,-1,1492,1,1492,1,94,-1,94,-1,94,-1,94,-1,0.010967254638671875,0.026941299438476562,0.0011920928955078125,0.07081031799316406,0.013113021850585938,0.0019073486328125,0.1671314239501953,33764,94,1492,22,10,10,22,1.1200904846191406,0.44798851013183594,0,0,0,0,0,0,1701,1701,non_streaming
1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,1492,1,0.06198883056640625,0.00095367431640625,0.0019073486328125,0.0011920928955078125,0.05698204040527344,0.00095367431640625,0.00095367431640625,43550,94,1492,29,3,3,29,0.6668567657470703,0.1220703125,0,0,0,0,0,0,1701,1701,non_streaming
