len_1,dir_1,len_2,dir_2,len_3,dir_3,len_4,dir_4,len_5,dir_5,len_6,dir_6,len_7,dir_7,len_8,dir_8,iat_2,iat_3,iat_4,iat_5,iat_6,iat_7,iat_8,sum_len,min_len,max_len,n_fwd,n_bwd,n_small,n_large,iat_sum,iat_max,syn0,ack0,fin0,rst0,psh0,proto_tcp,port_src,port_dst,label,split,biflow_id,vpn
1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,0.0019073486328125,0.0400543212890625,0.00095367431640625,0.00095367431640625,0.0011920928955078125,0.0019073486328125,0.00095367431640625,24896,56,1500,0,32,16,16,1.5339851379394531,1.2981891632080078,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|27,VPN/L2TP IPsec
56,-1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,0.07295608520507812,0.0021457672119140625,0.041961669921875,0.00095367431640625,0.00095367431640625,0.0021457672119140625,0.03981590270996094,24896,56,1500,0,32,16,16,0.41794776916503906,0.07295608520507812,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|27,VPN/L2TP IPsec
56,-1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,0.030994415283203125,0.00095367431640625,0.00095367431640625,0.0011920928955078125,0.027894973754882812,0.00095367431640625,0.03409385681152344,23540,56,1500,1,31,17,15,0.3800392150878906,0.04696846008300781,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|27,VPN/L2TP IPsec
1556,-1,1500,-1,56,-1,1556,-1,1500,-1,56,-1,144,1,144,1,0.051021575927734375,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.30517578125,0.1418590545654297,25616,56,1556,5,27,16,16,1.2998580932617188,0.30517578125,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|28,VPN/L2TP IPsec
144,1,144,-1,144,1,656,1,144,-1,1500,-1,56,-1,1500,-1,4.120111465454102,1.0378360748291016,0.8349418640136719,4.034996032714844,14.759063720703125,0.00095367431640625,0.024080276489257812,12972,56,1500,14,18,21,5,88.3340835571289,22.563934326171875,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|29,VPN/L2TP IPsec
1556,-1,56,-1,1500,-1,56,-1,1500,-1,1556,-1,56,-1,1500,-1,0.00095367431640625,0.041961669921875,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.0011920928955078125,0.04696846008300781,29620,56,1556,0,32,13,19,0.6439685821533203,0.35500526428222656,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|29,VPN/L2TP IPsec
1500,-1,56,-1,1500,-1,56,-1,1556,-1,1500,-1,1556,-1,56,-1,0.0011920928955078125,0.04601478576660156,0.00095367431640625,0.00095367431640625,0.051975250244140625,0.00095367431640625,0.00095367431640625,29652,56,1556,1,31,13,19,0.9300708770751953,0.4608631134033203,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|29,VPN/L2TP IPsec
1500,1,56,1,1556,1,1500,1,56,1,1500,1,56,1,1500,1,0.0011920928955078125,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.050067901611328125,0.00095367431640625,0.00095367431640625,26452,56,1556,32,0,15,17,0.3001689910888672,0.06198883056640625,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|30,VPN/L2TP IPsec
1556,1,56,1,1500,1,56,1,1500,1,56,1,1500,1,56,1,0.00095367431640625,0.051975250244140625,0.00095367431640625,0.05698204040527344,0.0021457672119140625,0.00095367431640625,0.00095367431640625,26452,56,1556,32,0,15,17,0.9980201721191406,0.28705596923828125,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|30,VPN/L2TP IPsec
56,1,1500,1,56,1,1500,1,56,1,1500,1,56,1,1556,1,0.04291534423828125,0.0011920928955078125,0.00095367431640625,0.00095367431640625,0.041961669921875,0.00095367431640625,0.0011920928955078125,26508,56,1556,32,0,15,17,0.4019737243652344,0.054836273193359375,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|30,VPN/L2TP IPsec
1500,1,56,1,144,-1,144,-1,1500,1,56,1,1500,1,56,1,0.0011920928955078125,0.03600120544433594,0.017881393432617188,0.0059604644775390625,0.00095367431640625,0.0011920928955078125,0.00095367431640625,23772,56,1556,29,3,17,15,0.2570152282714844,0.06604194641113281,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|30,VPN/L2TP IPsec
56,1,1500,1,56,1,1500,1,56,1,1500,1,56,1,1500,1,0.00095367431640625,0.00095367431640625,0.051021575927734375,0.00095367431640625,0.0011920928955078125,0.00095367431640625,0.00095367431640625,25040,56,1556,31,1,16,16,0.4639625549316406,0.06604194641113281,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|30,VPN/L2TP IPsec
56,1,1500,1,56,1,1500,1,56,1,1500,1,56,1,1556,1,0.00095367431640625,0.0011920928955078125,0.00095367431640625,0.00095367431640625,0.04696846008300781,0.00095367431640625,0.00095367431640625,26452,56,1556,32,0,15,17,0.2770423889160156,0.05698204040527344,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|30,VPN/L2TP IPsec
56,1,1500,1,56,1,1500,1,56,1,1500,1,56,1,1500,1,0.00095367431640625,0.0011920928955078125,0.0438690185546875,0.00095367431640625,0.06198883056640625,0.0011920928955078125,0.00095367431640625,24896,56,1500,32,0,16,16,0.36597251892089844,0.06198883056640625,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|30,VPN/L2TP IPsec
56,1,1500,1,56,1,1500,1,56,1,144,-1,288,-1,144,-1,0.0011920928955078125,0.00095367431640625,0.04506111145019531,0.00095367431640625,0.3058910369873047,0.00095367431640625,0.2779960632324219,24060,56,1556,28,4,16,15,0.9782314300537109,0.3058910369873047,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|30,VPN/L2TP IPsec
56,1,1500,1,56,1,1500,1,56,1,1500,1,56,1,1500,1,0.05698204040527344,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.0011920928955078125,0.00095367431640625,0.00095367431640625,24952,56,1556,32,0,16,16,0.31685829162597656,0.05698204040527344,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|30,VPN/L2TP IPsec
144,1,144,-1,144,1,144,1,144,1,144,1,1500,-1,56,-1,217.62585639953613,1.4100074768066406,219.98906135559082,0.6859302520751953,1.3189315795898438,2.209186553955078,0.00095367431640625,24144,56,1556,5,27,16,14,443.94993782043457,219.98906135559082,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|31,VPN/L2TP IPsec
56,-1,1556,-1,1500,-1,56,-1,1500,-1,1556,-1,56,-1,144,1,0.00095367431640625,0.03409385681152344,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.0011920928955078125,0.3998279571533203,21740,56,1556,8,24,18,13,1.447916030883789,0.3998279571533203,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|31,VPN/L2TP IPsec
1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,144,1,144,1,0.00095367431640625,0.03910064697265625,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.08511543273925781,0.14591217041015625,22360,56,1500,4,28,18,14,1.4090538024902344,0.3628730773925781,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|31,VPN/L2TP IPsec
1500,-1,56,-1,1500,-1,56,-1,1556,-1,1500,-1,56,-1,1556,-1,0.00095367431640625,0.00095367431640625,0.0011920928955078125,0.00095367431640625,0.04482269287109375,0.0011920928955078125,0.00095367431640625,26972,56,1556,4,28,15,17,1.2559890747070312,0.2980232238769531,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|31,VPN/L2TP IPsec
1556,1,3056,1,56,1,1500,1,1612,1,1556,1,1556,1,1556,1,0.00095367431640625,0.00095367431640625,0.04506111145019531,0.00095367431640625,0.00095367431640625,0.04506111145019531,0.00095367431640625,39252,56,3056,30,2,8,24,0.5288124084472656,0.06008148193359375,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|32,VPN/L2TP IPsec
1556,1,176,-1,176,-1,1556,1,3056,1,56,1,176,-1,176,-1,0.0069141387939453125,0.02193450927734375,0.01811981201171875,0.00095367431640625,0.00095367431640625,0.009059906005859375,0.00095367431640625,27184,56,3056,19,13,18,14,3.2968521118164062,1.405954360961914,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|32,VPN/L2TP IPsec
56,1,1500,1,1556,1,56,1,1500,1,56,1,1500,1,56,1,0.025033950805664062,0.00095367431640625,0.0011920928955078125,0.025987625122070312,0.00095367431640625,0.030040740966796875,0.00095367431640625,40632,56,3056,31,1,10,22,0.7271766662597656,0.2040863037109375,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|32,VPN/L2TP IPsec
1612,1,176,-1,176,-1,176,-1,176,-1,1500,1,56,1,176,-1,0.014066696166992188,0.02288818359375,0.0019073486328125,0.02002716064453125,0.007152557373046875,0.00095367431640625,0.015020370483398438,35232,56,3056,26,6,11,21,1.7230510711669922,1.3210773468017578,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|32,VPN/L2TP IPsec
56,-1,672,-1,160,1,144,1,224,1,336,1,144,-1,1500,-1,0.00095367431640625,1.043081283569336,0.1709461212158203,2.4471282958984375,0.015974044799804688,4.410982131958008,3.2138824462890625,20020,56,1556,7,25,17,11,12.624025344848633,4.410982131958008,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|33,VPN/L2TP IPsec
1500,-1,56,-1,1500,-1,56,-1,144,1,1500,-1,56,-1,1500,-1,0.0030994415283203125,0.03600120544433594,0.00095367431640625,1.9381046295166016,1.811981201171875,0.0040531158447265625,0.051021575927734375,23716,56,1500,3,29,17,15,12.637138366699219,6.797075271606445,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|33,VPN/L2TP IPsec
1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,0.00095367431640625,0.00095367431640625,0.0021457672119140625,0.04506111145019531,0.0019073486328125,0.00095367431640625,0.00095367431640625,22272,56,1500,3,29,18,14,3.587961196899414,3.047943115234375,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|33,VPN/L2TP IPsec
1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,0.0021457672119140625,0.051975250244140625,0.0019073486328125,0.00095367431640625,0.0011920928955078125,0.00095367431640625,0.00095367431640625,24984,56,1500,1,31,16,16,0.7781982421875,0.33593177795410156,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|33,VPN/L2TP IPsec
1500,-1,56,-1,144,1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,0.00095367431640625,0.012159347534179688,0.032901763916015625,0.00095367431640625,0.00095367431640625,0.0011920928955078125,0.00095367431640625,24984,56,1500,1,31,16,16,0.7340908050537109,0.4248619079589844,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|33,VPN/L2TP IPsec
56,-1,1500,-1,56,-1,1500,-1,56,-1,672,-1,160,1,160,1,0.018835067749023438,0.00095367431640625,0.013113021850585938,0.00095367431640625,0.00095367431640625,1.1060237884521484,0.01811981201171875,21232,56,1500,5,27,16,12,12.586832046508789,4.683017730712891,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|34,VPN/L2TP IPsec
56,-1,1500,-1,56,-1,144,1,144,1,144,1,1556,-1,1500,-1,0.026941299438476562,0.00095367431640625,0.5290508270263672,0.29206275939941406,0.3719329833984375,0.06008148193359375,0.0820159912109375,26884,56,1556,3,29,15,17,2.532958984375,0.5970001220703125,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|34,VPN/L2TP IPsec
1500,-1,56,-1,144,1,144,1,1500,-1,56,-1,1500,-1,1556,-1,0.00095367431640625,0.20813941955566406,0.007867813110351562,0.30303001403808594,0.0011920928955078125,0.04792213439941406,0.00095367431640625,25560,56,1556,5,27,16,16,1.978158950805664,0.5300045013427734,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|34,VPN/L2TP IPsec
1556,1,144,-1,1500,1,56,1,1556,1,1556,1,1556,1,1556,1,0.47707557678222656,0.23698806762695312,0.00095367431640625,0.02193450927734375,0.00095367431640625,0.025033950805664062,0.03218650817871094,36596,56,3056,26,6,10,22,3.9179325103759766,0.7491111755371094,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|35,VPN/L2TP IPsec
56,1,1556,1,1556,1,1556,1,144,-1,1500,1,56,1,1500,1,0.029802322387695312,0.0011920928955078125,0.033855438232421875,0.11205673217773438,0.331878662109375,0.0011920928955078125,0.03600120544433594,33596,56,3056,26,6,14,18,1.8749237060546875,0.3609657287597656,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|35,VPN/L2TP IPsec
1556,1,1556,1,144,-1,144,-1,144,-1,1500,1,56,1,1500,1,0.0209808349609375,0.1480579376220703,0.06580352783203125,0.10800361633300781,0.03719329833984375,0.00095367431640625,0.02384185791015625,33628,56,3112,25,7,13,19,1.9040107727050781,0.43392181396484375,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|35,VPN/L2TP IPsec
1612,1,3056,1,56,1,1556,1,3056,1,1612,1,1500,1,1612,1,0.03790855407714844,0.00095367431640625,0.33020973205566406,0.04601478576660156,0.00095367431640625,0.04482269287109375,0.0011920928955078125,47256,56,3056,28,4,8,24,2.177000045776367,0.5879402160644531,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|35,VPN/L2TP IPsec
144,-1,144,-1,1556,1,144,-1,3056,1,1556,1,1612,1,1556,1,0.0591278076171875,0.2739429473876953,0.0021457672119140625,0.06079673767089844,0.0011920928955078125,0.00095367431640625,0.0438690185546875,45844,56,3056,27,5,9,23,1.3241767883300781,0.453948974609375,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|35,VPN/L2TP IPsec
144,1,144,-1,144,1,656,1,144,-1,1500,-1,56,-1,1500,-1,4.110813140869141,1.1532306671142578,0.7519721984863281,4.109859466552734,14.241933822631836,0.0021457672119140625,0.009059906005859375,13132,56,1500,15,17,21,5,85.73293685913086,19.021034240722656,0,0,0,0,0,0,4500,4500,non_streaming,test,VPN/L2TP IPsec|non_streaming|36,VPN/L2TP IPsec
56,-1,1500,-1,56,-1,1500,-1,56,-1,672,-1,160,1,144,1,0.015020370483398438,0.00095367431640625,0.011205673217773438,0.00095367431640625,0.00095367431640625,1.3420581817626953,0.02002716064453125,21128,56,1500,4,28,16,12,12.685060501098633,5.095958709716797,0,0,0,0,0,0,4500,4500,non_streaming,test,VPN/L2TP IPsec|non_streaming|36,VPN/L2TP IPsec
1500,-1,56,-1,160,1,144,1,1500,-1,56,-1,1500,-1,56,-1,0.00095367431640625,0.3609657287597656,0.009059906005859375,0.40602684020996094,0.00095367431640625,0.031948089599609375,0.00095367431640625,23876,56,1556,4,28,17,15,7.868051528930664,2.0401477813720703,0,0,0,0,0,0,4500,4500,non_streaming,test,VPN/L2TP IPsec|non_streaming|36,VPN/L2TP IPsec
56,-1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,0.5450248718261719,0.0021457672119140625,0.007867813110351562,0.00095367431640625,0.014066696166992188,0.00095367431640625,0.015020370483398438,23916,56,1556,4,28,17,15,2.7091503143310547,0.5459785461425781,0,0,0,0,0,0,4500,4500,non_streaming,test,VPN/L2TP IPsec|non_streaming|36,VPN/L2TP IPsec
56,-1,1500,-1,56,-1,1500,-1,56,-1,144,1,1500,-1,56,-1,0.00095367431640625,0.0021457672119140625,0.03504753112792969,0.0019073486328125,0.09989738464355469,0.09107589721679688,0.0019073486328125,23628,56,1500,2,30,17,15,1.1730194091796875,0.4391670227050781,0,0,0,0,0,0,4500,4500,non_streaming,test,VPN/L2TP IPsec|non_streaming|36,VPN/L2TP IPsec
56,-1,1500,-1,56,-1,144,1,144,1,1500,-1,56,-1,1500,-1,0.04100799560546875,0.0021457672119140625,0.09989738464355469,0.3800392150878906,0.5300045013427734,0.0019073486328125,0.04100799560546875,22360,56,1500,4,28,18,14,4.052162170410156,1.6050338745117188,0,0,0,0,0,0,4500,4500,non_streaming,test,VPN/L2TP IPsec|non_streaming|36,VPN/L2TP IPsec
144,1,144,1,144,1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,0.01811981201171875,0.09489059448242188,0.08511543273925781,0.0019073486328125,0.010967254638671875,0.00095367431640625,0.012159347534179688,21092,56,1500,6,26,19,13,1.0039806365966797,0.32401084899902344,0,0,0,0,0,0,4500,4500,non_streaming,test,VPN/L2TP IPsec|non_streaming|36,VPN/L2TP IPsec
1500,1,56,1,1500,1,56,1,1500,1,56,1,144,-1,1500,1,0.00095367431640625,0.04696846008300781,0.00095367431640625,0.0011920928955078125,0.00286102294921875,0.2961158752441406,0.09584426879882812,25272,56,1556,29,3,16,16,1.7180442810058594,0.40602684020996094,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|38,VPN/L2TP IPsec
56,1,1500,1,56,1,144,-1,1500,1,56,1,1500,1,56,1,0.026941299438476562,0.010967254638671875,0.4031658172607422,0.030994415283203125,0.00095367431640625,0.010967254638671875,0.00095367431640625,25096,56,1556,31,1,16,16,1.483917236328125,0.8089542388916016,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|38,VPN/L2TP IPsec
1500,1,56,1,144,-1,1500,1,56,1,1500,1,56,1,1500,1,0.0011920928955078125,0.8668899536132812,0.11897087097167969,0.0021457672119140625,0.051021575927734375,0.00095367431640625,0.00095367431640625,25128,56,1556,30,2,16,16,1.8360614776611328,0.8668899536132812,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|38,VPN/L2TP IPsec
56,1,1500,1,56,1,1500,1,56,1,1500,1,56,1,1500,1,0.03695487976074219,2.6781558990478516,0.030994415283203125,0.0019073486328125,0.00095367431640625,0.0021457672119140625,0.032901763916015625,22272,56,1500,29,3,18,14,3.4720897674560547,2.6781558990478516,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|38,VPN/L2TP IPsec
1500,1,56,1,1500,1,56,1,1500,1,56,1,1500,1,56,1,0.00095367431640625,0.00095367431640625,0.0011920928955078125,0.00095367431640625,0.00095367431640625,0.1659393310546875,0.0021457672119140625,25272,56,1556,29,3,16,16,1.0209083557128906,0.3161430358886719,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|38,VPN/L2TP IPsec
56,1,1500,1,56,1,1556,1,1500,1,56,1,1500,1,56,1,0.03790855407714844,0.00095367431640625,0.00095367431640625,0.05316734313964844,0.00095367431640625,0.0019073486328125,0.00095367431640625,25040,56,1556,31,1,16,16,0.5788803100585938,0.15592575073242188,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|38,VPN/L2TP IPsec
56,1,1500,1,56,1,1500,1,56,1,1500,1,56,1,1500,1,0.00095367431640625,0.0011920928955078125,0.00095367431640625,0.00095367431640625,0.041961669921875,0.0021457672119140625,0.00095367431640625,24952,56,1556,32,0,16,16,0.31495094299316406,0.05698204040527344,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|38,VPN/L2TP IPsec
1500,1,56,1,1500,1,56,1,1500,1,56,1,1500,1,56,1,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.0011920928955078125,0.0019073486328125,0.00095367431640625,24896,56,1500,32,0,16,16,0.3829002380371094,0.06794929504394531,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|38,VPN/L2TP IPsec
1500,1,56,1,1500,1,56,1,1500,1,56,1,1500,1,56,1,0.0019073486328125,0.047206878662109375,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.04410743713378906,0.00095367431640625,20056,56,1556,22,10,20,12,1.5370845794677734,0.6279945373535156,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|38,VPN/L2TP IPsec
144,1,144,-1,144,1,656,1,144,-1,144,-1,1500,-1,56,-1,4.055976867675781,1.302957534790039,0.7948875427246094,4.082202911376953,22.560834884643555,1.024007797241211,0.010013580322265625,14456,56,1556,14,18,20,6,89.35999870300293,22.560834884643555,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|39,VPN/L2TP IPsec
56,-1,1556,-1,1500,-1,1612,-1,1556,-1,144,1,1500,-1,56,-1,0.03814697265625,0.04291534423828125,0.00095367431640625,0.0011920928955078125,0.7069110870361328,0.07891654968261719,0.00095367431640625,36276,56,3056,3,29,11,21,3.679037094116211,0.8099079132080078,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|39,VPN/L2TP IPsec
144,1,144,1,1500,-1,56,-1,1500,-1,1556,-1,1556,-1,56,-1,0.2868175506591797,0.0782012939453125,0.00095367431640625,0.04601478576660156,0.00095367431640625,0.00095367431640625,0.00095367431640625,34808,56,3056,4,28,11,21,1.2369155883789062,0.3719329833984375,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|39,VPN/L2TP IPsec
1612,-1,1556,-1,1500,-1,1556,-1,56,-1,1500,-1,1556,-1,1612,-1,0.00095367431640625,0.041961669921875,0.00095367431640625,0.00095367431640625,0.048160552978515625,0.00095367431640625,0.00095367431640625,42356,56,3056,2,30,8,24,0.9307861328125,0.26106834411621094,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|39,VPN/L2TP IPsec
144,1,144,-1,144,1,656,1,144,-1,1500,-1,56,-1,1500,-1,4.222869873046875,1.0981559753417969,0.35190582275390625,4.005908966064453,14.585018157958984,0.00095367431640625,0.010013580322265625,12972,56,1500,14,18,21,5,74.38182830810547,14.585018157958984,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|40,VPN/L2TP IPsec
56,-1,1500,-1,56,-1,1500,-1,728,-1,160,1,144,1,224,1,0.028848648071289062,0.00095367431640625,0.013113021850585938,0.00095367431640625,1.1091232299804688,0.010967254638671875,2.5980472564697266,22844,56,1556,5,27,15,13,13.659954071044922,5.119085311889648,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|40,VPN/L2TP IPsec
144,1,144,1,1500,-1,56,-1,1500,-1,56,-1,144,1,1500,-1,0.018835067749023438,0.20503997802734375,0.00095367431640625,0.030040740966796875,0.030994415283203125,2.2840499877929688,1.5339851379394531,24060,56,1556,5,27,17,15,7.070064544677734,2.2840499877929688,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|40,VPN/L2TP IPsec
1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,1500,-1,56,-1,0.0011920928955078125,0.00095367431640625,0.00095367431640625,0.02193450927734375,0.00095367431640625,0.028133392333984375,0.00095367431640625,25272,56,1556,3,29,16,16,2.9480457305908203,0.8990764617919922,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|40,VPN/L2TP IPsec
56,-1,1556,-1,1500,-1,56,-1,1500,-1,56,-1,144,1,1556,-1,0.00095367431640625,0.04220008850097656,0.00095367431640625,0.00095367431640625,0.00095367431640625,0.12612342834472656,0.3628730773925781,26884,56,1556,3,29,15,17,1.6570091247558594,0.762939453125,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|40,VPN/L2TP IPsec
1556,-1,1500,-1,56,-1,144,1,144,1,144,1,1500,-1,56,-1,0.04482269287109375,0.0011920928955078125,0.18978118896484375,0.23221969604492188,0.3437995910644531,0.08320808410644531,0.00095367431640625,24148,56,1556,6,26,17,15,1.4889240264892578,0.3437995910644531,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|40,VPN/L2TP IPsec
56,-1,1556,-1,1500,-1,56,-1,1556,-1,1500,-1,56,-1,1500,-1,0.014066696166992188,0.015974044799804688,0.00095367431640625,0.02002716064453125,0.02002716064453125,0.00095367431640625,0.023126602172851562,28296,56,1556,2,30,14,18,1.1439323425292969,0.5009174346923828,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|40,VPN/L2TP IPsec
56,-1,1500,-1,56,-1,1500,-1,56,-1,144,1,1500,-1,56,-1,0.041961669921875,0.00095367431640625,0.2410411834716797,0.04696846008300781,0.14710426330566406,0.20885467529296875,0.00095367431640625,25096,56,1556,1,31,16,16,0.90789794921875,0.2410411834716797,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|40,VPN/L2TP IPsec
1500,-1,56,-1,144,1,144,1,1500,-1,56,-1,1500,-1,56,-1,0.0011920928955078125,0.1690387725830078,0.10085105895996094,0.12993812561035156,0.0011920928955078125,0.03981590270996094,0.0011920928955078125,25184,56,1556,2,30,16,16,1.0030269622802734,0.1690387725830078,0,0,0,0,0,0,4500,4500,non_streaming,calibration,VPN/L2TP IPsec|non_streaming|40,VPN/L2TP IPsec
1556,1,3112,1,1500,1,56,1,1556,1,1500,1,1612,1,1556,1,0.04696846008300781,0.04601478576660156,0.00095367431640625,0.8130073547363281,0.04696846008300781,0.0011920928955078125,0.00095367431640625,43800,56,3112,30,2,7,25,2.9859542846679688,0.8130073547363281,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|41,VPN/L2TP IPsec
1556,1,1500,1,1612,1,1556,1,144,-1,1500,1,56,1,1556,1,0.04100799560546875,0.00095367431640625,0.00095367431640625,0.5350112915039062,0.2269744873046875,0.00095367431640625,0.04506111145019531,41320,56,3056,26,6,10,22,2.3610591888427734,0.5350112915039062,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|41,VPN/L2TP IPsec
144,-1,144,-1,1556,1,1500,1,1612,1,1500,1,1612,1,1556,1,0.017881393432617188,0.09608268737792969,0.03695487976074219,0.00095367431640625,0.03814697265625,0.00095367431640625,0.0400543212890625,38008,56,3056,27,5,10,22,1.3930797576904297,0.4520416259765625,0,0,0,0,0,0,4500,4500,non_streaming,train,VPN/L2TP IPsec|non_streaming|41,VPN/L2TP IPsec
